age,gender,region_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
14,0,0,0,6286,1,1,1,15,57.62,24480.99,351,1,0,0,1,7,1
10,0,2,0,6286,2,2,1,21,71.04,26179.27,358,1,0,0,1,0,0
46,0,0,0,6286,2,1,0,10,31.98,68997.47,410,1,0,0,1,6,0
61,0,0,1,6286,0,0,1,1,507.89,32805.36,372,1,0,1,3,0,0
41,0,2,0,6286,2,2,1,24,379.41,36373.36,346,0,1,1,0,1,0
20,0,2,0,6286,0,0,2,15,499.14,25477.93,799,1,0,1,2,4,0
57,1,1,1,4456,2,1,1,21,333.41,3190.14,387,1,1,0,1,7,1
24,0,0,0,6286,1,2,1,6,111.72,34202.43,391,1,0,0,1,7,1
41,1,1,1,856,0,2,0,22,31.51,4176.54,349,0,1,1,0,0,0
22,1,2,0,6286,1,2,0,15,103.15,6017.41,802,1,0,1,2,1,1
28,1,2,1,3340,2,1,1,8,71.7,31689.14,357,0,1,1,3,0,1
27,0,0,1,21,1,2,2,2,897.71,40816.67,380,0,1,0,1,7,1
18,0,1,1,6083,2,0,2,3,352.99,14533.76,794,1,1,1,4,3,0
21,0,1,1,4557,2,2,0,18,752.59,48868.9,802,1,0,1,0,0,1
22,1,2,0,6286,1,2,1,10,266.92,1210.81,802,0,1,0,1,7,1
57,1,1,0,6286,0,1,0,2,1589.1830813811498,42534.58,374,1,1,1,2,2,1
28,0,1,0,6286,2,1,1,14,34.91,49858.89,374,1,0,1,0,7,1
61,1,0,1,2723,2,2,2,14,34.16,7186.34,358,0,1,0,1,2,1
48,1,0,0,6286,1,0,2,11,389.29,17315.27,374,1,0,1,0,0,1
31,1,0,0,6286,0,2,1,16,35.45,17274.08,372,1,0,1,4,0,1
53,1,0,1,5705,2,2,1,14,512.85,26611.56,382,1,0,0,1,2,1
23,1,1,1,2046,1,2,0,23,286.61,28446.64,350,1,1,1,0,2,1
36,1,1,0,6286,0,1,0,6,104.94,18541.64,729,0,1,0,1,1,1
34,1,1,1,533,2,2,2,19,31.19,18932.4,349,0,1,1,3,3,1
42,1,0,1,6080,0,1,0,15,127.73,36951.95,353,0,1,1,3,3,0
61,0,1,1,2106,1,1,2,12,424.96,13143.0,354,0,1,0,1,3,1
33,0,2,0,6286,2,2,1,16,314.85,63457.73,347,1,0,0,1,8,0
33,0,1,0,6286,2,1,1,14,67.53,46713.25,357,1,0,1,3,1,1
33,0,1,0,6286,1,1,2,12,275.75,34918.42,729,1,1,1,3,0,1
55,1,0,1,185,1,2,1,20,695.93,30306.19,377,0,1,1,3,7,1
35,1,2,1,5386,1,2,2,3,243.74,36139.15,410,0,1,1,2,6,0
34,0,0,1,6286,1,2,2,20,131.2,24690.86,391,0,1,1,2,2,0
64,0,0,1,4838,1,0,0,23,655.57,11993.97,799,1,0,0,1,3,1
22,1,0,1,3830,1,2,1,9,86.69,18275.98,391,1,0,1,3,1,1
57,1,0,1,2627,2,1,1,14,223.77,41508.44,802,1,0,0,1,2,1
14,1,1,1,929,1,2,2,19,32.23,39745.69,382,1,0,0,1,2,1
59,1,2,1,6286,0,1,2,15,213.45,12083.5,347,1,0,1,3,0,0
33,1,0,1,895,0,1,0,11,166.68,17444.65,802,1,0,0,1,5,0
58,0,1,0,6286,2,1,2,4,241.46,21365.71,372,0,1,0,1,7,0
48,1,0,1,1204,2,0,1,6,515.76,32658.13,351,1,1,0,1,1,0
49,1,1,0,6286,0,2,2,12,89.89,95565.43,802,0,1,0,1,4,0
20,0,1,0,6286,2,1,2,23,33.91,32603.68,376,1,0,1,2,0,0
60,1,1,0,6286,0,2,1,4,303.3,77166.42,336,0,1,1,0,8,0
37,0,0,0,6286,1,2,2,2,215.0,46314.6,375,0,1,1,0,3,1
57,0,1,1,3500,2,1,0,8,31.8,96551.17,347,1,0,1,3,5,0
15,1,1,0,6286,0,1,1,21,184.67,4230.32,376,1,0,0,1,0,1
60,0,0,0,6286,0,2,2,8,32.9,7805.69,799,0,1,1,0,3,0
26,0,2,1,5660,2,0,0,14,623.32,27248.07,353,0,1,0,1,0,1
64,1,1,1,3352,0,2,2,3,144.53,43030.09,794,0,1,0,1,2,1
44,1,1,0,6286,2,1,2,13,378.36,26986.89,357,0,1,0,1,1,1
20,0,1,1,4932,2,1,0,14,236.64,33037.05,391,1,1,0,1,7,1
53,0,1,1,3657,2,0,1,15,959.8,16309.29,802,0,1,1,3,1,0
35,1,0,1,3767,2,2,0,20,68.33,6608.44,358,0,1,0,1,0,0
12,0,1,0,6286,2,1,2,11,113.85,23969.75,350,0,1,0,1,1,1
58,1,2,0,6286,1,0,2,14,1488.904612663879,6216.88,582,1,0,1,4,6,0
16,0,2,0,6286,2,2,0,8,32.23,37988.47,376,1,0,1,3,7,1
59,0,1,0,6286,0,0,2,18,296.92,16827.17,358,1,0,1,0,7,1
56,1,0,0,6286,2,2,1,11,30.68,87140.94,799,1,0,0,1,5,0
54,1,1,1,4975,0,0,0,21,610.15,27368.81,347,1,1,0,1,0,1
34,1,0,1,4185,2,1,2,15,35.39,45826.64,372,1,0,0,1,7,0
26,0,0,1,2492,1,1,1,14,127.06,39206.43,387,1,0,0,1,2,1
44,1,0,0,6286,0,2,1,6,288.4,15800.24,349,0,1,1,4,7,1
21,1,1,1,5169,1,1,2,8,105.02,49637.96,802,1,0,0,1,0,1
50,1,0,0,6286,1,2,0,15,107.61,28820.43,799,1,0,0,1,0,0
53,1,1,1,2231,2,2,1,9,594.45,48151.05,351,1,0,0,1,7,0
48,1,0,0,6286,2,1,2,16,381.77,28211.27,355,1,1,1,3,3,1
32,1,2,1,972,1,1,0,13,60.16,42793.69,347,0,1,0,1,6,0
63,1,1,0,6286,1,2,1,13,115.11,29627.15,802,1,0,1,3,5,0
15,1,1,1,6286,1,2,1,19,169.66,45129.16,377,1,0,0,1,2,1
62,0,1,0,6286,0,1,1,20,372.98,49932.66,799,0,1,1,4,3,0
17,0,0,0,6286,1,1,2,4,33.81,47162.44,372,0,1,1,4,7,1
48,1,1,0,6286,2,1,0,15,148.28,45899.75,802,1,0,1,0,7,0
33,0,0,1,363,1,2,0,3,261.75,8524.34,376,1,0,1,4,2,0
11,0,0,0,6286,0,1,2,11,32.45,22462.34,171,0,1,0,1,0,1
48,1,1,1,6280,2,1,1,1,32.39,33961.12,354,1,0,0,1,3,1
22,0,0,1,6061,2,2,1,21,30.61,26716.04,800,1,0,1,4,2,0
59,1,0,1,6195,2,1,1,15,38.56,28890.97,347,0,1,1,3,2,1
61,1,1,1,6286,1,2,0,20,74.99,38619.33,702,1,0,0,1,3,1
49,1,1,0,6286,0,0,1,9,318.37,7359.47,729,0,1,1,0,3,1
45,1,1,0,6286,0,0,2,14,350.51,34165.53,349,0,1,1,2,4,0
21,1,0,0,6286,2,0,1,3,359.08,26992.15,377,1,0,1,0,2,0
21,1,0,1,5027,2,2,0,13,665.24,11541.44,355,1,1,0,1,1,1
34,1,1,1,6286,2,2,2,6,49.3,36807.77,355,0,1,0,1,1,0
38,0,1,1,6286,0,2,2,15,243.17,12903.05,355,0,1,0,1,7,1
10,1,1,0,6286,2,1,1,16,54.89,1411.21,380,0,1,0,1,3,1
38,0,0,0,6286,1,2,2,16,338.21,10252.57,357,1,1,0,1,4,0
22,1,0,1,2060,1,1,1,24,64.39,25423.6,349,1,0,0,1,1,1
48,1,0,0,6286,0,1,2,3,413.69,26888.84,374,1,1,0,1,1,1
25,1,1,1,3784,1,2,1,26,32.27,49717.62,377,0,1,1,4,2,1
18,1,1,1,5695,1,2,1,15,32.59,47519.39,403,1,0,1,4,7,1
10,0,1,0,6286,1,2,2,12,34.69,42484.73,347,0,1,0,1,1,1
50,1,1,0,6286,0,1,0,14,317.09,46077.14,355,1,0,1,3,1,1
26,0,1,0,6286,2,2,2,8,79.19,59663.88,357,1,0,0,1,8,0
29,0,0,1,2628,1,2,0,24,119.69,39836.42,799,0,1,1,4,8,0
13,1,0,1,4799,1,1,0,10,152.53,89863.47,360,0,1,1,3,5,0
16,1,1,1,1109,2,1,0,21,45.97,48404.92,347,0,1,1,3,0,1
28,1,0,1,3069,2,1,0,10,112.53,28770.88,802,0,1,0,1,2,0
17,0,1,1,1061,0,2,2,11,201.41,1553.41,382,0,1,0,1,0,1
58,1,1,0,6286,1,1,1,4,1580.8527844061084,28917.41,802,0,1,0,1,3,0
39,0,2,0,6286,2,1,0,7,34.2,44759.26,375,1,0,0,1,7,1
14,1,0,1,1582,0,1,0,20,1200.7973224575592,93724.85,354,0,1,1,2,4,0
56,1,1,1,3911,0,1,0,11,54.1,4769.62,350,1,0,0,1,1,1
33,1,1,0,6286,1,0,2,14,468.67,1754.62,372,1,0,1,0,0,0
40,1,1,0,6286,0,2,0,16,177.57,27790.76,799,1,0,0,1,2,0
46,1,0,1,16,2,2,1,8,571.22,24510.31,355,0,1,0,1,0,0
30,1,0,0,6286,0,1,2,15,63.08,32985.84,360,1,0,0,1,4,0
50,0,1,0,6286,1,2,1,10,396.06,23101.78,802,0,1,0,1,7,1
57,1,0,1,1853,0,2,2,21,1081.2659642950564,17054.61,794,1,0,0,1,1,1
58,1,1,1,2266,2,1,2,19,106.37,12768.77,358,0,1,0,1,7,1
61,1,1,1,103,1,2,0,25,266.1,24067.57,426,0,1,0,1,7,0
17,1,2,1,1965,1,2,2,23,32.71,37242.41,375,1,0,0,1,7,0
43,0,1,0,6286,1,1,2,9,448.08,22408.2,346,0,1,1,0,4,0
57,1,1,1,1614,0,1,2,19,136.4,5722.24,353,0,1,1,0,7,1
25,0,1,1,388,2,2,2,8,382.67,29065.51,355,1,0,0,1,2,0
28,1,2,0,6286,2,2,0,11,346.3,24583.69,800,0,1,0,1,1,1
60,0,2,1,6286,1,0,2,16,1115.19,28588.27,802,1,0,0,1,0,1
64,0,0,0,6286,0,1,0,10,35.17,21943.11,801,0,1,0,1,0,1
47,1,1,1,693,0,2,2,20,187.3,35574.64,403,0,1,0,1,7,1
55,0,1,0,6286,1,1,0,8,135.77,5815.72,380,1,0,0,1,7,0
51,1,0,1,673,1,1,2,3,566.1,17274.38,387,0,1,1,2,1,1
35,1,0,0,6286,1,1,1,15,176.71,8144.68,376,0,1,0,1,3,1
39,0,0,1,1346,1,2,1,9,30.28,40215.77,351,1,0,1,2,0,1
56,0,2,1,2765,1,1,2,8,122.21,8876.96,351,1,0,1,3,2,0
22,0,1,0,6286,1,1,0,16,141.98,16847.58,372,1,0,1,2,7,0
35,1,1,0,6286,1,2,2,11,48.7,2189.12,802,1,0,0,1,3,1
54,1,2,0,6286,0,2,2,3,243.13,36524.08,801,1,0,0,1,0,0
59,1,1,1,4206,2,2,2,20,125.09,3293.79,355,1,0,1,0,3,1
60,1,2,0,6286,2,1,0,9,116.93,45673.19,800,0,1,1,4,7,1
56,1,1,1,2676,1,1,1,15,351.71,864.78,375,1,0,0,1,1,1
60,0,0,0,6286,1,1,2,2,287.84,21139.21,377,1,0,0,1,2,1
13,0,1,0,6286,0,1,2,9,1086.8737895660092,44284.7,403,0,1,0,1,2,0
52,0,2,0,6286,1,0,2,17,1191.1342680551293,39635.23,354,0,1,1,3,2,1
41,0,0,0,6286,1,0,1,16,282.7,25936.79,350,1,0,0,1,0,0
25,1,2,1,3087,1,1,2,14,64.64,30978.51,387,0,1,1,0,3,1
10,0,0,0,6286,1,2,1,15,154.95,26757.49,802,0,1,0,1,1,1
60,1,0,0,6286,2,1,2,7,131.54,1100.06,582,1,0,1,4,6,0
55,0,0,0,6286,1,2,1,22,224.91,3934.39,651,1,0,1,3,3,1
63,1,1,1,4551,2,2,0,26,34.96,12504.23,380,1,0,1,0,2,0
43,0,1,1,3231,0,1,2,23,97.23,33915.14,353,1,0,0,1,7,0
47,0,2,1,2498,0,2,0,9,889.09,25345.18,375,1,1,1,2,2,1
55,0,0,0,6286,0,1,1,2,32.26,19777.25,800,0,1,1,2,7,1
40,1,1,0,6286,2,1,1,20,499.87,27503.78,346,0,1,0,1,3,0
57,1,0,0,6286,2,1,2,11,219.0,34416.85,729,0,1,0,1,6,0
33,1,0,1,1163,1,1,2,19,129.19,10999.64,347,1,0,1,3,3,1
28,0,0,1,6286,0,2,1,11,184.58,19295.31,382,1,0,0,1,7,1
33,0,0,0,6286,1,2,1,11,32.67,4361.23,354,1,0,0,1,2,1
46,1,0,0,6286,1,0,0,18,285.09,65313.19,350,1,1,1,3,4,0
31,1,0,1,3803,2,2,2,3,239.64,11854.7,382,0,1,1,0,7,1
59,1,1,0,6286,0,1,1,11,116.93,34090.05,380,0,1,0,1,7,0
18,0,2,1,2203,2,2,1,10,681.67,32336.53,800,1,1,0,1,0,0
34,1,0,0,6286,2,2,1,5,1192.4665144093824,35042.79,374,0,1,1,0,0,0
22,1,0,1,2037,2,0,0,6,348.09,4962.19,76,1,0,0,1,1,1
34,1,2,0,6286,0,2,0,22,31.18,46224.99,410,1,0,0,1,8,0
21,1,2,0,6286,0,1,1,21,157.91,46754.34,351,0,1,1,0,2,1
40,1,1,1,2957,0,1,2,18,157.11,22979.17,729,0,1,0,1,3,0
61,0,2,0,6286,1,2,0,19,1203.8466585504234,8024.47,354,0,1,0,1,1,1
17,1,1,1,1897,2,1,1,12,381.8,6912.22,358,1,0,1,3,0,1
63,0,1,1,1389,2,1,1,12,31.28,32093.65,729,1,0,0,1,7,1
42,1,2,0,6286,2,2,0,10,377.24,16764.06,350,1,0,0,1,1,0
34,0,1,1,43,0,2,1,12,340.28,23826.3,796,0,1,1,0,3,1
63,0,1,0,6286,2,2,0,19,395.73,11109.42,802,1,0,0,1,0,1
64,0,1,0,6286,1,1,0,10,300.66,12068.32,375,1,0,1,3,3,1
22,1,1,0,6286,0,1,2,15,367.09,25945.72,377,1,0,0,1,7,1
20,1,0,0,6286,1,1,2,8,34.59,94426.96,801,0,1,1,4,8,0
62,1,1,0,6286,1,1,0,16,34.51,16460.17,802,1,0,1,2,0,0
12,0,1,0,6286,2,1,1,5,30.78,1857.23,376,0,1,1,3,2,1
42,1,2,0,6286,2,1,1,19,43.92,28134.66,357,1,0,0,1,7,0
53,1,2,0,6286,0,1,1,14,176.43,8581.71,377,0,1,1,2,1,1
10,1,0,0,6286,1,2,2,16,31.87,5181.23,349,0,1,1,3,2,1
11,1,1,0,6286,0,1,0,22,66.71,27164.5,403,0,1,1,3,3,0
34,1,0,0,6286,0,0,0,12,401.12,19648.8,802,1,0,0,1,7,0
24,1,0,1,3745,0,0,2,17,570.61,2956.03,377,0,1,1,2,1,1
41,0,0,1,4685,1,2,2,15,582.1,5738.25,377,1,0,1,0,2,0
34,1,0,0,6286,1,1,2,21,328.05,2897.57,355,0,1,1,4,2,0
29,0,0,1,6286,0,2,2,5,69.84,23032.17,382,1,0,1,4,2,1
12,1,0,1,5828,2,2,1,11,1079.7555528192563,1436.2,802,1,0,0,1,1,1
37,1,0,0,6286,0,2,0,13,1191.5684876443313,22828.31,353,0,1,0,1,3,1
60,0,0,0,6286,0,1,0,5,182.33,13149.63,357,0,1,0,1,1,1
48,1,2,1,3235,2,2,0,8,279.82,27974.2,382,1,0,1,3,3,1
32,0,0,1,3543,0,0,1,10,506.71,13668.54,347,1,1,0,1,2,0
12,0,0,1,3117,2,0,2,10,821.56,77635.88,597,1,1,0,1,4,0
14,1,0,0,6286,1,2,1,11,34.53,16983.48,330,1,0,1,2,1,1
30,1,0,0,6286,2,2,1,18,76.22,92056.67,336,1,0,1,4,5,0
17,0,1,1,3126,0,2,0,4,590.82,2776.54,377,0,1,0,1,2,1
47,1,0,0,6286,1,0,2,7,314.87,10339.73,799,1,0,0,1,0,0
29,0,0,0,6286,2,2,0,12,38.3,19360.97,380,0,1,1,0,3,1
59,1,2,1,3396,2,0,0,10,775.02,19425.8,376,1,0,0,1,2,1
39,0,2,0,6286,0,2,2,23,1002.881040922614,9262.77,374,1,0,1,3,7,0
41,0,0,0,6286,1,1,0,18,235.83,10317.51,353,1,0,1,3,2,0
55,0,0,1,1052,2,2,1,17,30.02,12444.24,81,1,0,1,4,3,1
52,0,1,0,6286,2,2,2,6,208.12,37323.34,802,0,1,1,2,2,1
49,1,1,0,6286,2,2,1,18,350.71,47913.44,353,1,0,0,1,7,1
55,0,0,1,1879,1,1,1,20,81.77,17844.0,722,1,0,0,1,1,0
40,1,0,1,1509,1,2,2,7,599.92,3384.65,346,0,1,0,1,1,0
18,0,0,1,1932,0,1,2,22,1808.754341946505,4660.24,358,1,1,1,4,7,1
62,1,0,0,6286,1,1,1,7,474.24,34798.99,355,0,1,1,4,1,1
43,0,1,0,6286,0,1,0,21,33.46,26147.69,375,1,0,1,4,7,1
25,1,0,0,6286,0,2,0,10,346.93,16780.27,801,1,1,1,4,0,1
20,1,1,1,458,2,2,0,13,107.27,7401.0,351,0,1,1,4,3,0
61,0,1,0,6286,0,2,2,10,32.79,8940.57,387,0,1,0,1,7,0
32,1,1,1,6066,1,2,1,23,380.58,35862.65,794,0,1,1,3,0,1
33,1,0,1,6286,0,0,0,6,638.99,2293.19,357,1,1,1,3,7,0
36,0,2,0,6286,2,1,0,19,136.88,18811.21,350,1,0,0,1,7,1
28,0,0,1,5764,2,0,2,9,1022.65,26069.36,794,1,0,0,1,1,1
45,1,1,1,353,2,1,0,14,32.79,18581.56,358,1,0,0,1,2,0
16,0,1,0,6286,1,2,0,14,424.94,43860.26,376,0,1,0,1,2,1
50,1,0,1,5168,1,0,1,13,1887.4757850631088,67217.7,399,1,1,0,1,6,0
31,1,1,1,4362,0,0,1,12,210.66,66704.6,347,1,1,1,0,8,0
36,1,0,1,1703,0,2,0,19,144.3,4834.48,729,1,0,1,0,1,0
58,0,0,0,6286,0,2,0,16,331.43,1031.45,382,0,1,1,0,1,1
33,1,1,1,6144,1,1,1,11,168.92,27791.83,375,0,1,1,3,3,0
22,0,1,1,5628,0,2,1,7,634.03,2437.21,354,1,0,0,1,7,0
22,1,0,0,6286,0,0,0,12,447.35,36220.31,729,0,1,0,1,7,1
61,0,0,1,692,1,2,0,10,34.2,8839.93,709,1,0,1,3,3,0
20,0,1,1,182,0,0,1,12,1321.93,30430.58,354,1,1,1,4,1,0
16,0,0,0,6286,2,2,1,2,130.79,35416.8,351,0,1,1,0,3,1
50,1,1,1,1097,1,2,1,14,425.71,12370.27,375,1,0,1,4,3,1
10,0,2,0,6286,0,2,0,13,64.56,16374.14,729,1,0,1,3,7,1
27,0,0,0,6286,1,2,0,20,154.06,69537.98,358,0,1,0,1,6,0
30,1,1,1,3287,0,2,2,22,30.89,4527.25,380,1,0,1,4,3,1
16,1,0,1,3545,0,0,2,10,524.27,47175.36,800,1,0,1,0,7,1
49,0,1,0,6286,0,1,0,15,183.35,15334.73,403,0,1,0,1,7,1
24,1,1,0,6286,0,2,1,10,243.36,47241.51,380,1,0,1,2,1,0
32,1,0,1,494,0,2,0,20,31.54,70339.96,410,0,1,1,4,5,0
42,1,2,1,4602,2,1,2,18,51.17,39684.04,387,1,0,1,4,3,1
50,0,2,0,6286,1,2,0,16,341.36,20447.48,801,0,1,1,4,2,1
45,1,1,1,615,2,1,1,11,57.92,8183.17,354,0,1,0,1,1,1
52,1,2,1,3395,1,1,1,12,622.25,26778.49,350,0,1,1,0,7,1
27,1,0,0,6286,0,1,0,17,317.86,26858.56,354,0,1,0,1,5,0
21,0,1,1,4300,0,0,0,3,481.95,28342.19,794,1,0,0,1,2,1
54,0,2,1,1882,1,2,0,1,32.44,31746.25,802,1,0,1,0,1,1
55,0,0,0,6286,2,2,2,16,945.6786412371392,41916.11,375,0,1,0,1,2,0
26,1,2,0,6286,2,2,0,8,342.47,24658.66,391,1,0,1,3,2,1
31,0,1,1,6188,0,1,0,12,32.16,22591.41,801,1,0,1,3,2,0
58,1,0,0,6286,0,2,1,8,30.54,17005.92,353,0,1,1,3,3,1
16,0,1,1,3311,1,1,2,6,166.58,22781.23,678,0,1,1,2,2,1
53,0,0,1,2259,2,1,0,10,93.98,5326.89,357,1,0,1,2,1,0
45,1,0,0,6286,2,2,0,9,123.12,35212.7,376,1,0,0,1,2,1
26,0,1,0,6286,1,1,2,2,419.0,4978.8,802,1,0,1,3,7,0
32,0,1,1,3728,2,2,2,5,505.57,95711.52,351,0,1,1,3,5,0
48,1,0,0,6286,1,1,0,17,181.1,23363.21,382,0,1,0,1,7,0
19,0,2,1,3692,0,2,1,17,32.97,35628.7,801,1,0,1,2,7,1
11,0,0,0,6286,2,1,2,14,334.34,18320.2,349,1,0,0,1,7,1
34,0,1,1,2276,0,2,0,15,37.38,2640.12,178,1,0,1,0,3,0
13,0,2,0,6286,2,2,1,26,1270.3896343428132,48240.18,347,1,0,1,4,2,0
33,0,0,1,3002,2,1,1,18,83.49,49669.76,376,1,0,1,0,2,1
52,0,1,0,6286,0,2,2,9,274.31,12550.42,374,1,0,1,0,7,1
47,1,1,0,6286,0,0,2,15,443.05,18213.49,350,1,0,0,1,3,1
21,0,0,1,3356,2,1,0,4,30.84,27368.83,382,1,0,1,3,3,1
45,0,1,1,4969,1,1,1,15,40.59,28031.57,800,1,0,1,2,3,1
31,1,1,1,1963,0,0,1,14,503.14,36874.21,354,1,1,0,1,5,0
44,0,1,1,6286,2,1,0,2,93.23,1550.85,353,0,1,1,0,7,1
12,0,0,0,6286,1,2,1,16,135.83,12149.31,358,1,0,1,3,1,1
16,1,2,0,6286,1,1,2,5,38.68722807091103,94146.76,355,1,0,1,2,8,0
62,0,1,1,932,0,2,2,4,32.11,11698.02,354,1,0,0,1,3,0
50,0,1,0,6286,0,1,1,22,58.87,38047.99,799,1,0,1,4,8,0
23,1,1,1,3826,2,2,1,15,200.35,4916.72,802,0,1,0,1,1,1
12,0,1,0,6286,1,1,0,20,33.45,29233.84,723,0,1,0,1,7,1
16,0,2,1,2592,2,1,1,11,912.13,43489.07,346,0,1,0,1,0,1
30,1,0,0,6286,1,1,0,16,46.51,9848.8,347,0,1,0,1,7,0
36,0,1,0,6286,1,2,1,17,176.89,1861.63,377,0,1,0,1,2,1
34,0,1,0,6286,1,2,0,22,77.27,11946.15,377,1,0,1,4,2,0
61,1,1,0,6286,1,1,1,22,199.37,2022.86,799,0,1,0,1,1,1
56,0,2,1,5795,0,2,0,20,82.39,35695.37,391,0,1,1,2,0,1
54,1,0,0,6286,1,1,2,16,145.23,40696.63,800,0,1,1,3,7,1
44,0,1,1,6286,2,2,0,22,89.72,22874.81,355,1,0,1,3,1,1
45,1,1,1,1638,2,2,0,24,31.76,33701.59,794,0,1,1,4,1,1
61,0,1,0,6286,2,2,2,22,126.87,21406.4,350,0,1,1,3,3,0
14,0,2,1,4786,0,1,1,11,33.29,25504.22,551,0,1,0,1,7,1
50,0,0,0,6286,1,2,1,7,34.61,2491.06,387,1,0,1,0,2,1
19,1,1,0,6286,1,2,0,20,64.06,16630.21,802,1,0,0,1,3,1
31,1,0,0,6286,0,2,2,7,1255.3781761570951,45007.25,391,1,1,1,0,3,0
33,1,0,1,1310,0,0,2,10,609.12,23663.21,372,1,0,1,4,7,0
37,1,1,0,6286,2,1,1,15,164.66,18055.39,355,0,1,1,4,2,1
40,1,0,0,6286,2,2,2,22,105.8,13453.83,802,0,1,1,0,2,1
30,0,0,1,3788,2,1,2,4,1586.38,35294.51,794,1,0,1,0,7,1
62,1,0,1,1766,1,2,2,17,77.21,44228.98,802,1,0,0,1,3,1
25,1,0,0,6286,1,1,0,3,223.24,81575.79,349,1,0,1,4,4,0
24,0,2,0,6286,0,2,1,16,1155.3878352761217,20181.05,354,1,0,1,4,1,1
50,0,0,0,6286,1,1,0,19,33.82,10650.93,372,0,1,0,1,2,1
63,1,0,0,6286,0,1,0,18,1179.2446701206372,4726.67,391,0,1,0,1,1,0
46,1,1,1,1036,2,1,0,8,69.82,24955.14,346,1,0,0,1,8,0
43,0,1,0,6286,0,1,1,9,56.23,42427.69,372,1,0,1,4,4,0
52,0,1,1,5972,1,1,2,13,614.06,13384.86,799,0,1,0,1,5,0
35,1,1,1,5985,2,1,1,20,54.78,43612.01,403,1,0,1,0,7,1
58,0,1,0,6286,2,2,0,17,133.81,22089.46,799,1,0,1,3,0,1
63,1,2,0,6286,1,1,2,13,127.45,29283.11,387,1,0,1,4,7,1
41,0,0,1,101,0,2,2,19,187.78,43104.7,377,0,1,0,1,0,0
40,1,0,1,3013,0,2,0,7,109.89,37677.58,801,1,0,0,1,2,1
55,1,1,0,6286,2,2,1,10,73.18,54641.3,199,0,1,1,0,5,0
25,0,1,1,3927,1,1,0,6,231.68,30147.31,800,1,0,0,1,2,0
49,0,1,0,6286,2,2,1,12,218.11,49811.5,270,0,1,1,0,1,1
37,0,0,1,6256,2,2,0,7,1042.83,17486.97,380,0,1,0,1,1,1
45,1,1,0,6286,2,2,0,15,32.79,18292.2,382,1,0,1,0,3,1
28,1,0,1,3666,2,0,0,7,898.31,11199.98,800,1,0,1,2,1,1
45,1,2,1,707,2,2,0,14,159.17,48040.07,350,0,1,0,1,2,1
57,0,1,1,1754,1,1,2,22,32.12,57118.98,349,1,0,1,3,5,0
58,0,0,1,3715,1,1,2,21,61.43,32802.2,376,0,1,1,3,1,0
58,0,0,0,6286,2,2,1,5,33.55,31480.06,353,1,0,0,1,5,0
37,1,1,1,4571,0,2,1,5,32.03,2506.15,350,0,1,0,1,1,1
24,0,0,1,4851,1,2,0,21,166.58,8372.06,403,1,0,0,1,3,0
61,1,0,1,3958,2,2,2,21,71.71,42744.08,391,0,1,0,1,1,1
61,0,1,0,6286,0,2,1,11,1272.7415847600987,14999.8,677,0,1,1,4,4,0
47,0,1,0,6286,0,1,0,16,32.98,14302.96,346,1,0,1,3,0,1
64,0,1,0,6286,2,2,0,24,84.35,38406.73,802,0,1,1,0,0,0
46,1,0,1,4563,1,1,1,5,117.34,29541.13,802,0,1,1,2,3,1
60,1,2,0,6286,0,2,0,13,123.42,43726.06,349,1,0,0,1,3,1
27,0,1,0,6286,1,1,2,22,43.06,80419.48,410,0,1,1,2,4,0
58,0,1,0,6286,1,1,1,16,157.17,1239.65,799,1,0,1,0,7,0
48,0,0,1,1909,2,2,1,21,52.62,19861.35,372,1,0,1,2,7,1
58,0,1,0,6286,0,0,0,13,302.99,20743.44,802,0,1,0,1,0,1
51,0,1,1,5562,1,1,0,25,84.48,28100.41,346,1,0,0,1,0,1
37,1,2,0,6286,1,2,0,15,225.88,24765.39,802,1,1,0,1,3,0
35,1,2,1,2833,1,1,1,9,509.35,46037.52,801,0,1,0,1,1,1
42,0,0,0,6286,0,2,0,6,1286.564913060274,41610.48,799,0,1,0,1,0,1
24,0,1,0,6286,1,1,1,10,378.82,10456.7,360,1,1,1,2,5,0
52,1,1,1,4401,2,2,0,1,160.23,33109.53,801,0,1,0,1,1,1
14,0,1,1,1908,0,0,0,20,251.32,41507.11,802,0,1,1,4,0,1
54,0,0,1,772,2,2,1,19,50.45,17010.33,349,1,0,1,0,0,1
13,0,0,0,6286,1,2,2,24,101.46,28933.13,799,0,1,0,1,2,0
40,0,0,0,6286,0,2,2,21,30.56,44355.4,403,0,1,0,1,7,1
13,1,1,0,6286,2,2,2,22,1274.0023349224175,20499.67,800,0,1,0,1,2,0
32,1,2,0,6286,0,1,1,12,274.08,16946.88,353,0,1,0,1,2,1
34,1,1,0,6286,2,1,0,10,60.84,30244.06,358,1,0,1,4,2,1
42,1,0,1,753,0,1,0,14,262.56,68019.36,354,1,0,0,1,6,0
33,1,1,0,6286,2,1,2,13,192.69,26498.53,354,0,1,0,1,2,1
42,1,0,1,2085,1,1,1,10,418.02,73364.65,346,0,1,1,2,6,0
27,1,0,1,1465,1,2,2,13,598.56,23215.69,403,1,1,1,0,7,1
