age,gender,region_category,membership_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
45,M,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,11,284.2,68517.26,5.0,Yes,No,Yes,Solved in Follow-up,User Friendly Website,0
23,M,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20,220.18,69603.01,Error,No,Yes,No,Not Applicable,User Friendly Website,0
37,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21,907.4093245718474,15540.04,10.0,No,Yes,No,Not Applicable,Poor Customer Service,1
46,M,Town,Silver Membership,Yes,CID10321,Without Offers,Both,Mobile_Data,3,1661.73,82149.77,14.0,Yes,Yes,Yes,Unsolved,Quality Customer Care,0
24,F,City,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,9,89.13,92825.74,8.0,Yes,No,No,Not Applicable,Reasonable Price,0
48,F,Village,Silver Membership,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,3,259.62,12549.93,36.204800566565154,Yes,No,No,Not Applicable,Poor Product Quality,0
18,F,City,Silver Membership,Yes,CID1830,Without Offers,Desktop,Wi-Fi,4,104.66,19112.32,7.0,No,Yes,Yes,Unsolved,Poor Website,1
24,M,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,4,255.89,45432.8,9.0,Yes,No,Yes,Solved,Too many ads,1
12,M,Town,Silver Membership,Yes,CID17618,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13,363.13,47244.18,10.0,Yes,No,Yes,No Information Available,Too many ads,1
50,F,City,Silver Membership,Yes,CID8315,Credit/Debit Card Offers,Smartphone,Mobile_Data,1,211.9,20472.26,13.0,No,Yes,No,Not Applicable,Poor Product Quality,1
51,F,Town,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,13,92.72,3587.14,21.0,No,Yes,No,Not Applicable,No reason specified,1
16,M,Town,No Membership,Yes,CID49634,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8,40.7,12557.03,11.0,No,Yes,No,Not Applicable,Poor Product Quality,1
64,M,Village,Silver Membership,Yes,CID10068,Without Offers,Smartphone,Mobile_Data,11,226.55,29114.01,8.0,Yes,Yes,Yes,No Information Available,No reason specified,1
37,F,City,Silver Membership,Yes,CID61096,Credit/Debit Card Offers,Smartphone,Wi-Fi,11,35.08,39342.57,Error,No,Yes,No,Not Applicable,Poor Product Quality,1
43,M,Town,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,19,123.35,26566.06,24.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0
13,M,Village,Platinum Membership,Yes,CID28867,Credit/Debit Card Offers,Desktop,Mobile_Data,12,79.83,23554.17,23.0,Yes,No,Yes,Unsolved,Poor Customer Service,0
59,F,City,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,15,122.62,6204.89,14.0,Yes,No,Yes,No Information Available,Poor Product Quality,1
23,F,Town,Basic Membership,Yes,CID62007,Gift Vouchers/Coupons,Desktop,Wi-Fi,13,502.69,9769.5,11.0,No,Yes,Yes,Solved in Follow-up,No reason specified,1
63,F,City,Platinum Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13,41.76,47075.05,24.0,No,Yes,Yes,Unsolved,Poor Product Quality,0
46,M,Town,Platinum Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,2,199.65,98176.46,1.0,No,Yes,Yes,Solved in Follow-up,Quality Customer Care,0
11,M,Village,No Membership,Yes,CID39345,Without Offers,Smartphone,Fiber_Optic,16,31.37,21155.98,14.0,No,Yes,No,Not Applicable,Poor Customer Service,1
15,F,Town,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14,83.99,36554.46,19.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
41,M,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,24,1131.3746501292087,46900.21,28.0,No,Yes,No,Not Applicable,Poor Website,1
64,F,City,No Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13,30.55,40149.19,12.0,Yes,No,No,Not Applicable,Poor Product Quality,1
33,F,City,Silver Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,15,34.9,24365.4,9.0,Yes,No,No,Not Applicable,No reason specified,0
22,F,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,16,485.36,17350.73,6.0,Yes,Yes,Yes,Solved in Follow-up,Reasonable Price,0
16,F,Town,Gold Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,12,117.76,21225.87,22.0,Yes,No,Yes,Unsolved,Poor Product Quality,0
39,M,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,1,142.7,1801.64,13.0,Yes,No,No,Not Applicable,Too many ads,1
30,M,Village,No Membership,Yes,CID14863,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11,32.23,17707.06,7.0,Yes,No,Yes,Solved in Follow-up,No reason specified,1
48,M,Town,No Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,3,251.44,32574.49,23.0,Yes,No,No,Not Applicable,No reason specified,1
52,M,City,Platinum Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,6,379.2,26876.8,10.0,Yes,Yes,No,Not Applicable,Poor Product Quality,0
38,M,Town,Silver Membership,Yes,CID21281,Gift Vouchers/Coupons,Desktop,Wi-Fi,9,584.19,17777.11,9.0,Yes,Yes,No,Not Applicable,Poor Customer Service,1
20,M,Town,Platinum Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,19,64.3,49812.55,11.0,No,Yes,Yes,Solved in Follow-up,User Friendly Website,0
53,F,City,No Membership,Yes,CID45813,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12,111.94,28731.69,18.0,No,Yes,No,Not Applicable,Poor Customer Service,1
30,F,City,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,16,32.38,40831.81,16.0,Yes,No,No,Not Applicable,Quality Customer Care,0
55,F,Town,Gold Membership,Yes,xxxxxxxx,Without Offers,Both,Mobile_Data,7,1648.543426652659,23089.48,28.0,Yes,No,No,Not Applicable,No reason specified,1
46,M,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17,117.27,39611.4,13.0,No,Yes,No,Not Applicable,Poor Product Quality,1
62,F,City,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10,242.63,23915.14,21.0,Yes,No,No,Not Applicable,Too many ads,0
22,F,Town,Gold Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,12,338.83,41125.38,10.0,Yes,Yes,Yes,Solved,Poor Product Quality,1
45,M,City,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,9,175.67,41081.6,-16.260897102168194,Yes,No,Yes,No Information Available,Poor Website,1
13,M,Town,No Membership,Yes,CID28851,Credit/Debit Card Offers,Smartphone,Wi-Fi,15,116.99,18066.02,9.0,No,Yes,Yes,Unsolved,Poor Customer Service,1
15,F,Town,Silver Membership,Yes,CID44371,Without Offers,Smartphone,Wi-Fi,13,41.36,35318.12,25.0,Yes,No,No,Not Applicable,Poor Website,1
46,F,City,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,18,37.46,2029.18,20.0,Yes,No,Yes,Solved in Follow-up,Too many ads,1
33,M,City,Gold Membership,Yes,CID7167,Gift Vouchers/Coupons,Both,Fiber_Optic,13,557.86,28993.67,22.0,No,Yes,No,Not Applicable,Poor Website,1
34,F,Town,No Membership,Yes,CID39408,Credit/Debit Card Offers,Smartphone,Mobile_Data,13,580.41,26995.53,19.0,No,Yes,Yes,No Information Available,No reason specified,1
21,F,Village,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,23,448.65,30977.49,6.0,Yes,Yes,Yes,Solved,Poor Product Quality,1
48,F,Town,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,24,34.8,20754.35,27.0,No,Yes,Yes,Solved in Follow-up,Poor Website,1
62,M,City,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,6,33.56,33004.79,19.0,Yes,No,Yes,Unsolved,Too many ads,0
39,M,Town,No Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,14,33.57,32467.32,20.0,Yes,No,No,Not Applicable,No reason specified,1
53,F,City,Platinum Membership,Yes,CID10094,Gift Vouchers/Coupons,Desktop,Wi-Fi,19,74.96,17833.29,13.0,No,Yes,No,Not Applicable,Quality Customer Care,0
43,F,City,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,11,163.14,26170.55,16.0,No,Yes,Yes,Solved in Follow-up,Too many ads,1
42,F,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20,855.8806871949859,36723.4,20.0,Yes,No,No,Not Applicable,Poor Website,1
11,M,City,Gold Membership,Yes,CID58095,Gift Vouchers/Coupons,Smartphone,Mobile_Data,25,503.97,5739.97,9.0,No,Yes,Yes,Unsolved,Poor Website,0
50,M,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,11,235.73,8182.1,15.0,No,Yes,No,Not Applicable,Poor Website,0
19,F,Town,No Membership,Yes,CID13,Credit/Debit Card Offers,Desktop,Fiber_Optic,14,77.31,22095.97,17.0,Yes,No,Yes,Solved,Poor Website,1
59,F,City,No Membership,Yes,CID41091,Without Offers,Smartphone,Fiber_Optic,12,51.31,24335.53,17.0,Yes,No,No,Not Applicable,Poor Product Quality,1
49,M,Town,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13,33.06,10624.67,6.0,No,Yes,Yes,Unsolved,Poor Product Quality,0
18,M,City,Basic Membership,Yes,CID55208,Credit/Debit Card Offers,Smartphone,Mobile_Data,22,151.04,45831.42,6.0,Yes,No,No,Not Applicable,No reason specified,1
11,F,Town,Premium Membership,Yes,CID14737,Credit/Debit Card Offers,Smartphone,Wi-Fi,13,64.33,89302.92,15.0,No,Yes,Yes,Solved,Reasonable Price,0
35,M,Town,Silver Membership,Yes,CID63556,Gift Vouchers/Coupons,Desktop,Wi-Fi,14,182.07,15973.23,5.0,Yes,No,Yes,Solved in Follow-up,No reason specified,1
30,M,Town,Premium Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,15,258.27,29767.3,11.0,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,0
47,M,Village,Basic Membership,Yes,CID45922,Without Offers,Smartphone,Wi-Fi,22,116.75,14931.12,29.0,Yes,No,Yes,Unsolved,No reason specified,1
49,M,City,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,22,456.36,19256.7,20.0,Yes,Yes,No,Not Applicable,Too many ads,0
54,F,Village,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,13,135.99,3089.86,18.0,Yes,No,No,Not Applicable,Too many ads,1
31,F,City,No Membership,Yes,CID56975,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17,169.22,7223.69,25.0,No,Yes,No,Not Applicable,Poor Product Quality,1
25,F,Village,No Membership,Yes,CID34433,Without Offers,Smartphone,Mobile_Data,9,115.02,47727.23,5.0,Yes,No,No,Not Applicable,Poor Website,1
59,M,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,8,302.95,36999.98,29.0,No,Yes,No,Not Applicable,Too many ads,0
24,M,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,4,31.72,27189.88,15.0,No,Yes,Yes,Unsolved,No reason specified,0
39,F,Town,Silver Membership,Yes,CID29211,Gift Vouchers/Coupons,Both,Wi-Fi,10,668.67,24679.57,21.0,Yes,Yes,Yes,Unsolved,Poor Customer Service,0
14,M,Town,Gold Membership,Yes,CID56472,Without Offers,Desktop,Wi-Fi,16,82.26,41871.31,27.0,No,Yes,Yes,Unsolved,No reason specified,0
24,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14,91.99,18860.07,7.0,Yes,No,No,Not Applicable,Poor Product Quality,1
62,F,City,Silver Membership,Yes,CID21148,Gift Vouchers/Coupons,Both,Mobile_Data,5,762.57,40251.7,29.0,Yes,No,Yes,Solved,No reason specified,1
26,M,City,Platinum Membership,Yes,CID37888,Without Offers,Desktop,Wi-Fi,15,41.21,9570.53,9.0,No,Yes,Yes,Solved in Follow-up,Too many ads,0
64,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,20,67.15,40976.87,Error,No,Yes,Yes,Unsolved,Poor Website,1
37,F,Village,No Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,23,30.21,34633.34,Error,Yes,No,Yes,Solved,Poor Product Quality,1
30,F,Town,Basic Membership,Yes,CID44313,Credit/Debit Card Offers,Both,Fiber_Optic,10,531.14,26816.15,Error,Yes,No,No,Not Applicable,Poor Customer Service,1
44,F,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10,954.0541971300752,24921.49,12.0,Yes,No,Yes,Unsolved,Products always in Stock,0
14,M,Town,No Membership,Yes,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,10,746.0,37724.73,Error,Yes,No,No,Not Applicable,No reason specified,1
24,M,Town,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22,93.49,25220.28,16.0,No,Yes,Yes,Solved,Poor Product Quality,0
24,F,Town,Gold Membership,Yes,CID35644,Gift Vouchers/Coupons,Smartphone,Mobile_Data,9,31.33,47162.64,7.0,No,Yes,No,Not Applicable,Poor Website,0
28,F,Town,Gold Membership,No,xxxxxxxx,Without Offers,Both,Mobile_Data,10,479.86,45618.39,29.0,Yes,No,No,Not Applicable,Poor Customer Service,1
50,M,City,Gold Membership,Yes,CID60330,Gift Vouchers/Coupons,Desktop,Wi-Fi,15,56.1,6190.1,18.0,No,Yes,No,Not Applicable,Quality Customer Care,0
11,F,City,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,5,31.09,42318.88,10.0,No,Yes,No,Not Applicable,No reason specified,1
55,F,Village,Platinum Membership,Yes,CID2513,Without Offers,Smartphone,Fiber_Optic,11,158.17,13063.51,5.0,Yes,No,Yes,Unsolved,Poor Website,0
24,M,Town,No Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,13,87.09,30816.99,21.0,Yes,No,No,Not Applicable,No reason specified,1
57,F,City,Premium Membership,No,xxxxxxxx,Without Offers,Both,Wi-Fi,23,482.88,54659.87,Error,Yes,No,No,Not Applicable,User Friendly Website,0
47,F,City,Silver Membership,Yes,CID18208,Credit/Debit Card Offers,Smartphone,Wi-Fi,24,134.8,10646.43,27.0,Yes,No,No,Not Applicable,No reason specified,1
10,M,City,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,10,428.58,9006.94,Error,No,Yes,No,Not Applicable,Too many ads,1
56,M,Town,Basic Membership,Yes,CID38557,Gift Vouchers/Coupons,Desktop,Mobile_Data,11,130.1,4927.32,Error,No,Yes,No,Not Applicable,Poor Product Quality,1
19,M,City,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,6,160.36,5809.71,21.0,No,Yes,No,Not Applicable,Poor Product Quality,0
58,F,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,9,296.13,89069.81,13.0,Yes,No,Yes,Solved in Follow-up,Products always in Stock,0
32,F,City,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,16,273.69,44568.08,Error,No,Yes,No,Not Applicable,Too many ads,1
34,F,Town,Gold Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,9,90.61,11454.55,Error,Yes,No,No,Not Applicable,No reason specified,0
53,M,Town,Silver Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,13,199.4,2247.61,8.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,0
12,F,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16,165.71,21234.76,13.0,Yes,No,Yes,Unsolved,Poor Product Quality,0
55,M,Town,Silver Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,17,31.16,20161.37,28.0,Yes,No,No,Not Applicable,Poor Product Quality,0
20,F,Town,Gold Membership,Yes,xxxxxxxx,Without Offers,Desktop,Mobile_Data,23,1127.9471829264469,22762.9,19.0,No,Yes,Yes,Solved in Follow-up,No reason specified,0
42,F,Village,Premium Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16,1161.1655590949526,24258.11,Error,No,Yes,No,Not Applicable,Poor Website,0
16,F,Town,Silver Membership,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,21,80.82,2479.41,14.0,Yes,No,No,Not Applicable,Poor Product Quality,1
61,F,Town,Silver Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15,85.06,2946.92,17.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0
46,M,City,No Membership,Yes,CID31105,Without Offers,Desktop,Wi-Fi,14,33.14,39794.98,19.0,No,Yes,No,Not Applicable,Poor Product Quality,1
25,M,Village,Gold Membership,Yes,CID46412,Credit/Debit Card Offers,Desktop,Wi-Fi,21,259.03,11977.23,22.0,Yes,No,Yes,Unsolved,Poor Website,0
34,F,Town,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,6,31.9,2804.79,26.0,No,Yes,Yes,No Information Available,Poor Product Quality,1
58,F,Village,Gold Membership,Yes,CID15113,Gift Vouchers/Coupons,Both,Wi-Fi,21,666.29,24607.48,20.0,Yes,No,No,Not Applicable,No reason specified,1
39,F,City,Gold Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,13,82.12,46955.02,9.0,Yes,No,No,Not Applicable,User Friendly Website,0
57,M,Village,No Membership,Yes,CID56450,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11,33.97,47568.58,13.0,No,Yes,Yes,Solved in Follow-up,No reason specified,1
11,F,Village,Premium Membership,Yes,CID44569,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10,292.52,8791.34,28.0,No,Yes,Yes,Unsolved,Too many ads,0
43,M,City,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,6,193.39,33931.45,Error,Yes,No,No,Not Applicable,Too many ads,1
20,F,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,10,265.24,20856.91,21.0,No,Yes,No,Not Applicable,Poor Website,1
42,M,Town,Premium Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,13,351.01,40907.14,19.0,No,Yes,No,Not Applicable,Poor Website,0
11,M,Town,Silver Membership,Yes,CID31775,Gift Vouchers/Coupons,Desktop,Wi-Fi,19,674.13,8140.19,8.0,Yes,No,No,Not Applicable,Quality Customer Care,0
53,F,Town,No Membership,No,xxxxxxxx,Without Offers,Both,Fiber_Optic,11,465.18,39614.19,18.0,Yes,Yes,Yes,Unsolved,Poor Customer Service,1
54,M,City,Platinum Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,24,34.68,21647.66,12.0,Yes,No,Yes,Solved in Follow-up,Too many ads,0
27,M,City,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,23,294.88,38705.9,-4.5348565772824685,Yes,Yes,Yes,Solved,User Friendly Website,0
28,F,Town,No Membership,Yes,CID1668,Credit/Debit Card Offers,Both,Mobile_Data,11,428.69,44464.22,16.0,Yes,Yes,No,Not Applicable,Poor Product Quality,1
46,M,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,20,36.19,2984.6,Error,No,Yes,No,Not Applicable,Poor Customer Service,0
62,M,Town,Gold Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,12,81.88,30111.84,Error,No,Yes,Yes,No Information Available,Too many ads,0
26,F,Village,Basic Membership,Yes,CID41752,Credit/Debit Card Offers,Both,Wi-Fi,8,691.04,13967.97,52.66435833084253,Yes,Yes,Yes,Unsolved,No reason specified,1
28,F,Town,Platinum Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,3,480.73,16863.03,27.0,Yes,Yes,No,Not Applicable,Poor Customer Service,0
35,M,Town,Platinum Membership,Yes,CID63918,Credit/Debit Card Offers,Smartphone,Wi-Fi,10,39.1,18075.2,25.0,Yes,No,No,Not Applicable,No reason specified,0
31,M,Town,Basic Membership,Yes,xxxxxxxx,Without Offers,Desktop,Mobile_Data,13,381.07,18862.04,Error,No,Yes,Yes,Solved,No reason specified,1
27,M,City,Basic Membership,Yes,CID3158,Without Offers,Smartphone,Wi-Fi,14,52.92,49715.82,15.0,No,Yes,No,Not Applicable,Poor Customer Service,1
27,M,City,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,20,159.54,20495.48,18.0,Yes,No,No,Not Applicable,Poor Product Quality,1
13,F,Town,Basic Membership,No,xxxxxxxx,Without Offers,Both,Wi-Fi,18,302.35,16049.23,22.0,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1
52,M,Town,No Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11,32.74,37932.8,15.0,No,Yes,No,Not Applicable,No reason specified,1
64,F,Village,Basic Membership,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,5,74.66,32494.69,28.0,Yes,No,Yes,Solved,Too many ads,1
21,F,Town,Basic Membership,Yes,CID26872,Credit/Debit Card Offers,Both,Fiber_Optic,14,617.39,30143.12,13.0,Yes,No,Yes,No Information Available,Poor Customer Service,1
19,M,Town,No Membership,Yes,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,15,1993.967662658636,46798.83,9.0,Yes,No,Yes,No Information Available,Poor Product Quality,1
12,M,City,No Membership,Yes,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,11,31.59,33244.91,20.0,No,Yes,No,Not Applicable,No reason specified,1
30,M,City,Basic Membership,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,10,213.77,27680.16,Error,No,Yes,No,Not Applicable,Poor Website,1
14,M,City,Silver Membership,Yes,CID38461,Without Offers,Smartphone,Fiber_Optic,12,78.7,14360.86,14.0,Yes,No,Yes,No Information Available,No reason specified,1
27,F,Town,No Membership,Yes,CID12671,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13,47.84,36260.54,15.0,No,Yes,No,Not Applicable,Too many ads,1
52,F,City,Silver Membership,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,25,323.24,40677.83,35.03341047523066,No,Yes,No,Not Applicable,Poor Customer Service,1
54,M,City,No Membership,Yes,CID48057,Without Offers,Smartphone,Wi-Fi,23,45.13,45543.48,Error,Yes,No,Yes,Solved in Follow-up,Too many ads,1
12,M,City,Gold Membership,No,xxxxxxxx,Without Offers,Both,Fiber_Optic,2,308.79,38426.06,19.0,Yes,No,No,Not Applicable,No reason specified,1
17,F,Village,Gold Membership,Yes,CID43428,Gift Vouchers/Coupons,Both,Wi-Fi,7,492.18,6340.33,28.0,Yes,No,Yes,No Information Available,Poor Customer Service,1
23,M,Town,Premium Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14,30.21,17003.18,29.0,Yes,No,No,Not Applicable,No reason specified,0
22,M,City,No Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,20,317.25,24458.47,8.0,No,Yes,No,Not Applicable,Poor Product Quality,1
56,F,Village,Basic Membership,Yes,CID63213,Gift Vouchers/Coupons,Desktop,Mobile_Data,15,635.07,43628.87,25.0,Yes,Yes,Yes,No Information Available,Poor Website,1
36,M,Town,Premium Membership,Yes,CID29994,Gift Vouchers/Coupons,Both,Mobile_Data,8,745.12,13567.97,-10.128828800637734,No,Yes,No,Not Applicable,No reason specified,0
17,F,City,Gold Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,15,266.55,49174.06,-5.79871167566062,Yes,Yes,Yes,No Information Available,No reason specified,1
39,M,Town,Basic Membership,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19,46.71,36449.01,27.0,No,Yes,Yes,No Information Available,No reason specified,1
47,M,City,Gold Membership,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,13,79.54,27158.32,Error,No,Yes,Yes,No Information Available,Poor Customer Service,0
22,M,Town,No Membership,Yes,CID4131,Without Offers,Desktop,Fiber_Optic,19,57.66,46234.27,5.0,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
