age,gender,region_category,membership_category,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn
49,1,1,3,0,6286,0,2,0,21,41.72,18646.29,336,264.92430232951983,0,1,1,2,6,0
45,1,1,0,1,598,2,2,1,13,240.67,9931.29,374,608.89,0,1,0,1,3,1
44,0,0,4,1,3057,1,2,0,4,141.72,95806.52,354,756.66,1,0,0,1,5,0
56,0,0,2,1,706,0,2,2,14,230.17,19435.26,328,642.96,1,0,0,1,7,1
19,0,2,1,1,4214,0,2,1,20,534.37,81518.5,802,819.43,0,1,1,0,8,0
33,0,0,1,1,4252,0,2,0,10,198.82,54669.9,801,1295.6199889134257,0,1,0,1,8,0
46,0,2,0,0,6286,0,2,1,9,294.36,26071.82,375,574.91,0,1,1,2,0,1
43,0,0,5,0,6286,0,1,0,12,169.52,25098.91,350,711.9,1,0,1,2,6,0
56,0,0,5,0,6286,2,1,1,11,30.51,3797.87,801,1020.0728192066316,0,1,0,1,5,0
14,0,1,2,0,6286,2,0,2,16,280.98,29790.35,377,557.45,0,1,0,1,2,1
16,1,0,4,1,4136,1,1,1,9,2861.23,2250.62,346,752.24,1,1,1,4,1,0
45,1,0,5,1,4805,1,2,1,21,156.01,21942.19,403,782.95,1,0,1,4,0,0
54,1,0,2,1,2916,2,2,2,24,35.43,26962.68,382,690.24,0,1,1,0,7,1
48,0,0,1,0,6286,1,1,0,25,30.92,6329.02,802,782.21,0,1,1,0,3,0
27,1,0,2,0,6286,2,2,0,21,43.51,25341.2,357,663.38,0,1,1,0,3,1
11,0,0,0,0,6286,2,1,2,11,424.75,14917.51,802,507.77,1,0,0,1,7,1
52,0,1,2,1,4296,0,1,0,9,33.9,27757.48,353,638.1,1,0,1,4,7,1
53,1,2,1,0,6286,0,1,2,11,74.32,1501.26,349,310.47466355314253,0,1,1,4,0,1
50,0,1,1,0,6286,0,2,0,5,502.29,11812.95,800,679.35,0,1,1,2,3,1
38,1,1,4,1,2508,0,1,1,7,213.94,23892.3,347,738.94,0,1,0,1,3,0
33,1,1,0,1,1821,2,1,1,14,35.52,37158.23,387,997.307893356016,0,1,1,4,7,1
18,0,0,0,1,6286,2,2,0,10,89.58,31355.08,801,660.54,0,1,0,1,3,1
38,1,1,2,0,6286,0,1,2,16,108.42,7733.49,802,1038.502742424464,1,0,1,3,3,1
16,1,1,2,1,3614,0,2,1,21,71.89,28809.43,374,660.16,1,0,0,1,0,1
13,1,0,0,1,1819,2,0,1,13,815.17,1446.96,610,505.58,1,1,1,4,2,1
58,1,1,2,1,4080,2,1,1,21,30.95,22852.72,387,543.01,0,1,1,0,1,1
58,1,2,2,0,6286,1,2,2,13,262.85,10777.29,382,866.5875888130079,1,1,1,4,3,1
23,1,2,0,0,6286,2,0,2,17,399.39,8477.38,351,532.2,1,1,1,0,2,1
32,1,1,5,1,3994,0,2,2,13,136.97,8867.86,349,732.71,1,0,1,0,1,0
40,0,1,1,1,3318,1,2,0,5,140.73,26910.08,794,780.92,1,0,0,1,0,0
27,0,1,1,1,6286,0,1,1,8,108.43,1790.21,351,610.89,1,0,1,2,7,1
21,1,1,1,1,5667,1,2,0,18,106.09,10538.39,357,646.57,0,1,0,1,1,1
41,0,0,4,1,2356,1,1,2,11,30.0,32314.6,349,787.22,0,1,0,1,3,0
25,1,1,3,1,5089,0,1,1,15,975.61,47143.79,346,791.96,1,0,1,3,3,0
39,1,0,4,0,6286,0,2,0,4,367.22,31920.42,351,742.38,0,1,0,1,0,0
31,1,0,1,0,6286,2,1,0,21,805.6377917998634,22785.36,375,787.33,0,1,1,3,0,0
47,0,1,2,1,4045,1,2,2,13,945.5966398705508,1037.86,375,1053.2292197782638,1,0,1,4,2,1
11,0,0,1,1,10,1,2,1,7,631.02,5658.4,358,746.09,1,0,0,1,2,0
29,0,1,4,0,6286,0,0,1,2,416.66,13885.75,802,1260.291360932834,0,1,1,4,8,0
50,0,1,4,1,6046,0,2,1,16,70.08,22751.68,350,757.93,0,1,0,1,2,0
45,0,2,1,1,5055,2,2,0,4,100.95,33254.14,375,644.41,1,0,0,1,2,1
20,1,1,3,0,6286,0,1,1,14,217.69,29612.61,382,720.03,0,1,1,2,1,0
55,1,2,4,0,6286,1,1,0,14,205.28,74636.56,346,844.13,0,1,0,1,8,0
60,1,1,0,0,6286,0,0,0,7,356.68,29593.91,801,240.7533062120324,0,1,1,0,1,1
25,0,1,3,1,694,1,1,0,16,683.1,51039.76,336,799.88,0,1,1,2,8,0
32,0,0,4,0,6286,2,1,1,25,197.21,37454.53,382,773.48,1,0,0,1,7,0
15,1,0,5,1,2041,1,2,2,8,46.81,31287.24,350,779.67,1,0,0,1,5,0
59,0,1,1,0,6286,1,2,1,13,480.94,84524.28,360,842.3,1,0,1,0,8,0
51,0,2,1,1,5156,1,0,1,13,321.45,2400.18,387,637.69,0,1,0,1,1,1
47,0,1,0,1,5310,2,2,1,13,254.1,44953.95,391,553.74,1,0,1,3,0,1
37,1,1,4,0,6286,0,2,2,23,270.34,65844.8,355,759.31,0,1,0,1,6,0
51,1,0,3,1,4309,0,1,1,14,232.86,20689.57,802,716.13,1,0,1,4,8,0
11,0,0,4,1,3719,2,0,1,11,573.65,71234.81,336,707.49,0,1,1,2,8,0
25,0,2,0,1,3632,1,2,0,15,255.61,28287.46,376,508.49,1,0,1,0,7,1
55,0,2,4,1,6286,1,1,1,8,200.83,40830.03,374,795.79,0,1,0,1,3,0
19,0,1,2,1,1830,1,2,1,17,1585.03,5562.75,349,550.74,1,0,0,1,1,1
30,0,0,0,1,3328,1,2,1,13,64.92,46312.25,382,595.86,0,1,1,3,2,1
53,0,0,4,0,6286,2,2,2,4,440.7,25259.05,802,767.27,0,1,1,3,1,0
47,1,0,2,1,6286,0,2,2,6,1154.839030522016,29999.13,355,638.6,0,1,1,3,3,1
32,0,1,5,0,6286,0,2,2,7,77.17,24493.62,357,446.92299153899626,0,1,1,4,2,0
57,0,2,4,1,6286,2,1,0,8,145.43,58259.36,151,1100.3559764412464,1,0,1,2,5,0
46,1,0,1,0,6286,1,1,1,16,438.83,29780.11,380,1041.127066691141,1,1,0,1,7,0
12,0,2,5,0,6286,2,2,0,9,77.14,16344.46,801,604.5,0,1,1,4,2,1
35,0,2,2,1,4949,1,0,1,23,1016.9,3668.84,802,620.45,1,0,1,2,3,1
23,1,0,0,0,6286,1,1,0,8,417.13,20139.53,380,627.77,1,0,1,2,2,1
33,1,1,0,1,3964,0,0,0,1,617.84,2993.19,802,538.12,0,1,1,3,0,1
59,0,1,2,0,6286,2,1,2,20,31.86,33387.55,800,689.01,1,0,1,3,0,1
46,1,2,5,1,3269,0,2,1,13,112.4,31745.7,382,722.32,0,1,0,1,3,0
31,1,0,0,1,5415,2,2,2,19,42.83,34191.64,353,570.09,1,0,1,2,1,1
25,1,2,3,0,6286,0,1,2,8,182.38,33484.87,403,1198.2094665592294,1,0,1,0,3,0
26,0,0,3,1,2213,0,0,0,15,664.21,27647.66,410,802.48,0,1,0,1,8,0
21,0,2,0,0,6286,2,2,2,12,1004.3594261189992,27155.72,354,579.65,0,1,0,1,3,1
41,0,0,4,0,6286,0,2,0,13,488.26,45024.63,357,765.61,1,0,0,1,3,0
54,1,1,1,1,6051,0,2,0,6,626.52,5749.74,802,822.22,1,1,1,3,5,0
47,1,1,1,0,6286,0,0,1,11,489.98,46255.78,219,297.4301915238851,1,0,0,1,3,1
34,1,1,2,0,6286,0,2,0,14,319.44,16259.73,358,665.58,1,0,1,0,2,1
34,1,0,0,0,6286,0,1,2,11,493.16,34577.97,729,655.72,0,1,0,1,2,1
36,0,0,0,1,1198,0,1,1,3,234.63,23751.79,382,676.35,1,1,1,0,7,1
60,0,0,3,0,6286,1,2,2,14,96.69,35498.89,391,719.28,0,1,1,4,2,0
18,1,1,0,1,5930,1,2,1,6,32.33,41486.13,391,592.48,1,0,1,4,0,1
45,0,0,2,1,6006,1,2,0,21,216.76,35879.38,387,636.55,0,1,1,3,1,1
22,1,1,0,1,3632,2,0,1,4,424.54,19831.94,357,571.12,1,0,1,0,3,1
22,0,0,2,1,3527,2,1,0,10,36.35,10618.38,354,628.05,0,1,0,1,0,1
25,1,1,4,0,6286,1,0,1,18,421.37,35993.04,351,749.09,1,1,1,0,3,0
49,1,0,2,0,6286,1,1,1,9,129.88,36487.84,376,532.38,1,0,0,1,1,1
22,0,1,0,0,6286,2,1,2,15,32.97,46216.78,349,600.17,0,1,1,2,7,1
60,0,2,4,1,4652,1,2,2,13,31.34,20817.52,802,790.76,1,0,1,2,1,0
52,0,2,1,1,2478,0,0,2,4,582.44,54547.2,351,844.41,1,1,1,0,6,0
46,1,0,1,0,6286,2,2,0,21,34.0,28255.78,800,333.08081560727834,1,0,0,1,2,1
12,1,2,4,1,2711,2,2,0,1,1035.04,44933.04,794,773.86,1,0,1,2,7,0
51,0,1,3,1,3502,2,1,1,11,919.18,36665.4,800,792.54,0,1,0,1,1,0
55,0,2,4,1,1843,0,1,2,7,277.64,2183.75,354,789.2,0,1,1,3,3,0
39,1,0,0,1,1682,2,2,0,5,103.07,49480.78,802,666.81,0,1,0,1,7,1
26,1,1,3,0,6286,2,2,2,7,469.44,48535.67,355,234.28974055864484,1,1,1,4,7,0
49,0,0,0,1,223,2,1,0,9,186.87,32830.98,372,639.36,1,0,1,3,3,1
43,0,0,1,0,6286,2,2,1,6,92.32,46425.4,355,746.21,0,1,0,1,1,0
22,0,2,5,0,6286,0,1,2,18,178.17,46471.67,374,381.2142781311809,0,1,0,1,1,1
26,0,0,0,0,6286,1,1,2,16,220.86,33749.09,353,521.36,1,0,0,1,0,1
39,0,0,1,1,646,1,1,1,8,45.2,49200.74,350,991.6929009955064,0,1,1,2,2,1
46,0,0,0,1,903,0,1,2,2,43.59,11593.42,372,613.85,0,1,0,1,7,1
26,1,0,0,1,1143,2,1,0,3,63.97,19109.87,353,248.02406234515377,0,1,1,2,7,1
10,1,0,3,0,6286,1,1,1,17,339.04,48271.79,353,737.82,1,0,0,1,1,0
10,0,1,5,1,2420,1,1,1,14,47.64,47363.11,387,661.66,1,0,0,1,7,1
32,0,0,3,1,2736,1,0,1,3,509.76,16981.13,799,732.22,0,1,0,1,3,0
64,1,1,0,0,6286,0,2,1,14,36.88,43448.31,802,322.75556021858125,0,1,1,4,2,1
52,0,0,5,1,4234,0,2,0,17,190.52,29499.79,380,1194.3320418169658,1,0,1,2,2,1
64,0,0,0,1,5703,2,0,0,14,1073.26,32023.5,802,1087.3681231550795,1,1,1,3,2,1
57,0,0,1,0,6286,1,1,1,13,178.12,15857.94,794,671.22,0,1,1,2,2,1
16,0,0,1,1,358,0,1,2,5,514.99,14326.07,346,684.22,0,1,1,3,2,1
34,0,0,0,0,6286,0,1,1,19,228.96,961.88,376,675.18,1,1,0,1,7,1
33,0,2,0,0,6286,0,2,1,22,100.77,3738.27,347,476.45162108095286,0,1,0,1,2,1
15,1,1,5,0,6286,2,0,0,8,426.94,27751.54,799,600.12,1,0,0,1,0,1
52,1,0,4,0,6286,2,2,2,25,168.9,18987.51,380,752.87,1,0,0,1,1,0
19,1,2,2,1,1456,2,0,0,15,536.91,27398.89,802,618.15,0,1,0,1,0,1
32,1,1,5,0,6286,0,2,1,11,68.97,58087.05,354,710.69,1,0,0,1,4,0
21,0,1,4,0,6286,2,1,1,16,175.68,24955.78,355,754.12,1,0,0,1,6,0
36,0,0,5,0,6286,2,1,2,13,31.22,41269.62,403,445.6443640631667,0,1,0,1,7,1
31,1,0,2,0,6286,2,2,0,13,156.53,36971.98,377,653.07,0,1,0,1,1,1
16,1,0,5,1,5287,1,1,0,12,122.78,3516.71,355,726.65,1,0,0,1,1,0
26,0,1,3,1,2805,1,0,1,12,519.79,24767.59,391,737.63,0,1,1,4,3,0
24,1,1,1,0,6286,0,1,2,5,333.91,19299.81,794,755.31,1,1,1,0,6,0
24,1,1,4,0,6286,0,1,1,18,202.62,16377.46,622,1235.8116014075556,0,1,1,2,1,0
52,0,0,0,1,4192,2,1,2,18,104.36,47392.6,357,304.02815319487763,1,0,0,1,3,1
56,1,1,2,1,1475,2,1,2,11,43.94,46127.76,374,679.59,1,1,1,4,3,1
32,1,2,2,1,5699,2,0,0,18,774.77,21509.06,349,629.27,0,1,1,3,1,1
20,1,2,2,0,6286,1,1,1,12,32.57,49923.61,380,665.21,0,1,0,1,0,1
29,0,2,5,0,6286,2,1,1,16,430.16,62974.41,357,740.94,0,1,1,4,8,0
20,0,0,2,0,6286,1,1,0,16,30.76,49701.8,347,563.8,1,0,0,1,2,1
16,0,0,4,1,840,2,2,0,14,31.52,25817.15,353,788.07,0,1,1,0,1,0
34,0,1,2,0,6286,0,2,1,7,159.65,48679.55,346,681.59,1,0,1,2,3,1
39,0,2,0,1,2762,1,2,0,14,306.79,32516.85,802,637.62,0,1,0,1,1,1
61,1,1,2,1,2682,0,1,1,20,33.27,45492.44,354,1171.0778593274715,0,1,0,1,2,1
13,0,2,3,1,2004,0,1,2,12,206.32,71596.36,358,760.67,1,1,0,1,4,0
58,0,0,4,0,6286,2,1,0,3,34.46,950.26,391,788.38,0,1,0,1,7,0
38,1,1,0,1,6286,0,2,0,9,793.87,1184.89,708,623.52,1,0,0,1,7,1
21,0,0,5,1,2573,0,2,2,4,60.89,5471.13,802,1136.575440411731,0,1,1,3,2,0
61,1,1,4,1,2620,2,1,2,17,80.81,35974.45,347,781.96,1,0,1,3,1,0
25,0,1,3,1,5347,2,2,0,11,31.08,27500.3,351,1086.271968820885,1,0,1,4,1,0
30,1,0,4,1,4605,0,0,0,21,230.51,47708.71,403,789.8,0,1,1,4,3,0
32,0,0,2,0,6286,0,0,2,14,436.79,44493.56,372,171.9132319903651,0,1,0,1,0,1
36,1,0,2,1,6286,2,1,1,20,1092.1195196215374,8255.24,355,640.17,1,0,1,2,1,1
64,0,1,5,1,1405,2,1,0,3,1147.91,34023.74,349,1285.5975289651644,1,1,0,1,3,0
56,0,1,0,0,6286,2,1,2,14,176.02,6581.06,802,658.57,0,1,1,3,0,1
50,1,0,5,1,240,1,1,0,18,91.65,73561.31,729,718.76,1,0,0,1,5,0
32,1,2,0,1,3341,1,2,1,12,33.55,23422.51,350,658.88,1,0,0,1,1,1
31,0,2,5,1,6286,0,1,2,11,33.93,22412.25,346,770.16,1,0,0,1,3,0
42,1,2,5,1,4059,2,1,2,12,151.04,43446.33,799,631.98,1,0,1,2,2,1
60,0,1,5,0,6286,1,2,1,11,43.35,42278.54,802,675.64,1,0,1,4,1,1
19,0,0,1,1,1335,1,1,1,3,155.0,3822.8,410,715.11,0,1,0,1,4,0
38,1,1,2,0,6286,2,1,2,16,1266.7360747568605,41955.68,794,290.9066322390484,1,0,0,1,0,1
59,0,2,3,1,3797,1,1,1,11,1238.96,23164.2,802,503.67676639116735,1,1,0,1,7,0
55,0,1,0,1,4825,2,1,1,13,40.06,2785.15,799,680.03,0,1,1,4,7,1
20,0,0,2,1,5419,0,1,0,12,32.68,1081.76,794,661.0,1,0,1,0,7,1
12,1,0,1,0,6286,1,2,2,9,313.55,77120.87,349,739.85,0,1,1,2,4,0
64,0,1,1,0,6286,1,1,0,16,39.51,12431.41,355,642.74,1,0,1,4,1,1
61,0,1,1,0,6286,0,2,2,8,186.64,41745.08,358,717.32,0,1,1,0,3,1
56,0,1,0,0,6286,1,1,0,21,96.03,42121.94,351,656.63,1,0,1,2,0,1
60,0,0,5,1,1823,2,1,0,16,41.09,31586.95,349,654.33,0,1,1,0,0,1
19,0,0,4,1,6286,1,1,0,8,64.19,26783.1,360,807.74,0,1,0,1,8,0
52,1,1,0,1,77,1,1,0,12,34.84,46992.9,375,589.18,1,0,1,3,0,1
44,1,2,2,0,6286,1,0,1,22,222.26,32893.93,802,606.78,1,0,0,1,0,1
55,1,0,2,1,3377,1,1,2,14,798.2,6684.11,729,388.375902429682,1,1,0,1,1,1
42,0,1,2,1,3422,0,2,0,18,33.2,41623.53,372,566.13,1,0,0,1,3,1
17,0,1,4,1,3849,0,2,2,14,566.26,45026.01,349,798.88,0,1,1,0,2,0
13,1,1,5,0,6286,1,2,0,21,52.85,36440.27,403,991.1231464845554,1,0,1,0,7,1
32,0,1,2,0,6286,1,2,2,14,34.36,30093.89,376,676.67,0,1,1,2,3,1
57,0,1,3,0,6286,0,2,2,10,192.55,14521.29,596,727.3,0,1,0,1,0,0
10,0,1,4,0,6286,1,1,0,18,444.22,35706.59,801,766.51,0,1,0,1,4,0
43,0,0,2,1,6286,2,2,1,4,810.35,7574.23,374,695.86,1,1,1,4,2,1
59,0,0,0,0,6286,2,0,0,15,482.97,37086.0,353,1110.405407346895,0,1,0,1,7,1
22,0,2,3,1,3909,1,2,1,15,555.11,48484.85,347,766.76,1,0,0,1,7,0
14,1,0,0,1,3625,0,2,0,12,38.94,31821.05,403,596.17,1,0,0,1,0,1
59,0,2,0,1,6286,2,2,1,19,113.94,36906.87,357,1206.8822444134214,1,0,0,1,3,1
44,0,1,0,1,2750,2,1,1,17,30.19,49079.25,358,633.34,0,1,0,1,3,1
12,0,1,2,0,6286,1,2,2,16,54.41,4997.85,375,683.56,1,0,0,1,3,1
40,1,1,3,1,3671,2,0,0,18,1146.33,76424.23,802,813.65,1,1,0,1,4,0
28,0,0,4,0,6286,1,1,1,11,109.26,48565.74,800,730.2,0,1,1,3,3,0
26,1,0,0,0,6286,2,1,2,5,229.02,16271.44,376,711.88,1,1,1,3,7,1
46,1,2,3,0,6286,1,2,0,16,252.61,56998.91,355,769.39,0,1,0,1,5,0
44,1,0,0,1,1874,0,1,2,6,362.86,32398.46,802,609.07,1,0,1,4,2,1
45,0,1,2,0,6286,0,2,2,13,265.76,44612.77,353,635.97,0,1,0,1,2,1
41,0,2,4,0,6286,0,2,1,15,428.18,61950.11,354,805.76,0,1,0,1,8,0
47,0,1,0,1,6286,0,2,1,11,703.1,46686.8,802,652.49,0,1,0,1,1,1
11,1,2,1,0,6286,0,2,0,7,179.47,24628.59,353,1116.5240688926292,1,0,1,4,7,0
30,1,2,3,0,6286,0,1,1,1,113.68,31123.85,403,1216.5597885177108,0,1,1,2,2,0
27,0,0,1,0,6286,0,1,0,14,95.42,45063.72,376,796.65,1,0,0,1,7,0
56,1,2,3,0,6286,2,1,1,14,361.35,59329.06,354,847.27,1,0,1,3,8,0
21,0,2,2,1,4017,1,2,1,15,202.45,47889.22,802,632.84,1,0,1,4,0,1
17,0,1,1,0,6286,1,2,1,12,240.86,1887.61,375,730.4,0,1,0,1,0,0
25,1,0,1,0,6286,2,2,0,15,86.96,13355.02,351,732.31,0,1,1,3,2,0
38,0,0,0,1,1313,1,0,2,16,1539.8944308657387,9125.91,353,529.17,1,0,0,1,1,1
21,1,0,1,1,2746,2,0,2,16,1885.94,12033.6,358,643.88,0,1,0,1,3,1
49,1,1,4,0,6286,0,1,2,9,330.54,93734.75,800,783.7,1,0,0,1,6,0
26,1,2,2,0,6286,1,1,0,13,178.97,28782.87,350,687.85,0,1,1,2,2,1
17,0,0,1,1,4838,2,1,1,14,51.65,35003.36,729,709.48,1,0,0,1,2,1
62,0,1,2,1,6123,1,0,1,16,517.7,21092.07,801,648.58,0,1,0,1,7,1
27,1,2,3,1,2134,1,2,0,21,113.92,16497.44,349,728.95,1,0,1,2,7,0
11,0,1,5,1,2080,1,1,1,19,42.39,9373.82,376,730.85,1,0,0,1,0,0
25,0,1,0,0,6286,0,1,1,12,110.92,44076.82,382,607.92,1,0,1,0,3,1
58,0,0,4,1,175,0,2,1,16,994.8968147634032,55180.37,794,221.49710869292065,1,0,0,1,4,0
17,0,2,1,1,4994,2,2,0,17,77.55,24147.76,354,742.96,1,0,0,1,0,0
59,1,1,1,1,4418,0,2,2,22,263.18,4137.02,387,798.45,1,1,1,3,2,0
34,1,1,5,1,3743,0,1,0,17,58.7,23454.05,355,730.46,1,0,0,1,7,0
19,1,0,5,1,3382,1,2,0,8,211.27,30500.18,346,711.98,0,1,0,1,3,1
55,1,0,1,1,4195,2,1,2,20,347.86,42798.16,382,666.83,1,0,0,1,7,1
52,1,1,2,0,6286,2,2,0,6,158.25,41673.04,349,377.7434505098281,1,0,1,0,2,1
54,0,0,5,0,6286,1,1,2,18,111.73,29089.66,346,691.87,1,0,0,1,3,1
15,1,0,3,0,6286,1,1,2,17,237.9,49691.31,801,838.69,0,1,0,1,5,0
12,1,2,4,1,277,2,1,1,20,1545.1397998488449,9525.35,283,755.81,1,0,1,3,7,0
14,0,1,1,0,6286,0,0,1,13,351.12,82787.32,582,724.67,1,0,0,1,5,0
25,0,0,3,1,2051,1,0,0,11,227.72,4273.86,729,721.87,1,0,0,1,2,0
22,1,1,5,1,6286,0,2,1,23,70.57,22173.68,391,706.56,1,0,0,1,1,0
43,0,2,1,0,6286,1,0,1,4,314.41,22511.72,355,710.31,1,1,0,1,7,0
15,0,2,5,0,6286,0,2,2,19,127.95,35665.46,376,780.95,0,1,0,1,7,0
41,1,1,4,0,6286,0,2,1,14,451.81,46930.37,410,752.89,1,1,0,1,6,0
51,0,0,2,0,6286,1,1,0,11,73.68,25985.59,375,571.69,1,0,1,2,3,1
28,0,1,4,1,3492,1,2,2,16,113.98,9664.08,794,379.3983382684542,1,0,1,4,6,0
57,0,1,0,0,6286,2,2,2,16,1293.1879140446108,30465.84,799,511.62,1,0,1,2,7,1
63,0,0,2,1,5528,2,2,2,12,60.15,47329.38,802,624.98,0,1,1,0,3,1
34,0,1,5,1,462,2,0,2,18,380.2,48099.65,357,80.98626024896988,1,0,0,1,1,1
54,0,1,1,1,3299,1,2,0,13,625.17,27566.56,357,625.26,1,1,0,1,7,1
24,0,2,1,0,6286,1,2,2,11,116.91,6044.09,410,727.1,0,1,0,1,6,0
49,1,1,1,1,5047,0,2,0,21,56.32,30622.91,802,1195.1319968574155,1,0,1,3,7,0
28,1,1,1,0,6286,0,2,0,20,904.306169780808,53490.67,800,780.41,1,0,0,1,8,0
45,1,0,2,1,968,1,0,0,5,792.93,7412.79,376,649.88,1,0,1,0,2,1
48,1,0,0,0,6286,2,2,2,17,127.58,49293.76,382,647.0,0,1,1,0,1,1
63,1,1,0,0,6286,2,1,2,12,32.64,8702.11,391,1002.5774870198104,0,1,0,1,1,1
51,1,1,5,0,6286,0,0,2,8,324.58,28502.77,377,704.65,0,1,0,1,2,1
22,0,0,0,0,6286,1,2,2,17,36.47,37188.7,375,605.84,0,1,1,4,3,1
13,1,1,3,0,6286,2,1,0,15,864.6921831105583,46585.63,729,752.94,1,0,1,4,4,0
61,0,2,5,1,3970,0,2,0,8,274.83,5111.09,802,1232.150051695331,1,0,0,1,0,1
41,1,0,3,0,6286,1,1,1,19,137.73,55841.8,800,840.45,1,0,0,1,4,0
27,0,0,1,1,5292,1,1,0,10,93.32,1532.24,801,638.71,1,0,0,1,2,1
33,1,0,1,1,1370,0,2,0,5,1256.25,88153.54,101,786.74,1,0,1,4,5,0
22,1,1,0,0,6286,1,1,1,17,347.55,36425.75,372,559.33,1,0,1,2,2,1
62,1,1,4,0,6286,0,2,2,9,143.24,81920.55,350,737.14,0,1,0,1,6,0
42,1,2,1,0,6286,2,1,1,14,180.34,14830.23,377,1103.7775304915726,0,1,1,2,7,0
48,0,1,3,0,6286,0,2,0,14,98.4,84175.71,353,844.33,0,1,1,0,8,0
63,1,0,5,0,6286,2,2,2,15,1113.4283547853736,49468.22,801,797.08,0,1,0,1,0,0
32,0,0,0,0,6286,1,1,2,13,460.2,5420.93,354,317.8417285656488,1,0,1,3,7,1
45,1,2,3,1,4219,0,2,1,2,606.47,38574.0,403,725.7,1,0,1,3,3,0
62,1,1,5,1,4770,1,1,1,16,80.61,63745.26,358,785.41,0,1,0,1,5,0
39,0,1,3,0,6286,2,0,0,14,293.57,6489.26,349,743.61,1,0,0,1,3,0
14,0,0,3,0,6286,2,1,1,13,188.62,21761.87,387,742.22,1,0,1,0,0,0
45,0,1,1,0,6286,1,0,0,12,325.57,23603.07,794,818.66,0,1,1,3,5,0
15,0,0,2,1,1970,0,1,2,11,291.56,27700.25,355,635.71,1,0,1,2,7,1
29,1,1,5,1,5664,1,2,0,8,513.23,25445.3,336,348.29989995143325,0,1,1,0,5,0
63,1,1,5,0,6286,0,1,0,22,225.46,11793.16,403,386.2954483317137,1,1,0,1,2,0
56,1,0,1,0,6286,0,2,2,8,31.61,16656.89,372,456.93004602531687,0,1,0,1,0,0
12,0,0,5,0,6286,0,2,0,14,43.29,11165.62,377,697.79,1,0,0,1,2,1
10,0,1,4,1,1715,2,2,1,23,228.23,11651.46,347,732.2,0,1,0,1,7,0
19,1,1,5,1,5866,0,0,0,11,508.99,23783.92,391,786.29,1,0,1,3,1,0
39,0,1,2,1,158,0,2,2,21,158.11,7816.82,387,645.33,1,0,0,1,7,1
44,0,0,1,0,6286,0,2,1,21,65.85,49619.39,355,862.2336689944498,1,0,1,4,7,0
56,1,1,2,0,6286,1,1,0,11,36.61,8572.05,376,650.59,0,1,0,1,7,1
63,0,0,1,1,3004,0,2,0,1,62.96,17460.99,801,782.73,1,0,0,1,2,0
32,0,0,2,1,1557,1,1,1,9,31.79,44542.56,351,621.66,0,1,1,2,1,1
58,0,1,1,1,3388,2,2,1,10,178.82,8958.34,377,739.03,1,0,0,1,0,0
45,1,0,2,1,5114,2,1,0,14,34.1,9446.95,347,594.19,0,1,0,1,2,1
38,1,0,0,1,4307,1,0,0,6,447.73,44420.9,391,506.22,1,0,1,0,0,1
35,0,0,3,1,22,0,1,0,8,666.53,64885.67,347,732.69,0,1,1,3,8,0
37,1,1,3,0,6286,1,1,2,25,103.04,30246.43,799,721.35,0,1,1,0,7,0
55,0,1,0,0,6286,0,0,2,16,293.34,39236.76,358,660.06,0,1,1,4,2,1
24,0,1,4,1,6286,2,0,2,8,360.67,33374.92,794,712.85,1,0,1,3,1,0
46,0,0,1,0,6286,0,0,1,5,453.36,87236.15,349,526.0577253698918,1,1,1,2,4,0
50,0,1,0,1,73,1,1,1,14,102.4,49200.61,801,627.63,1,0,1,2,7,1
10,0,2,1,0,6286,2,2,0,14,948.0383300438742,33871.58,346,753.28,1,0,0,1,2,0
28,0,1,1,1,1146,1,2,0,12,148.97,48072.23,410,797.31,1,0,1,4,4,0
16,0,1,3,1,4463,1,2,0,6,221.35,44206.89,372,769.97,1,0,0,1,2,0
53,1,0,5,1,3478,2,0,1,5,295.11,21815.79,391,652.1,1,0,0,1,7,1
36,1,2,0,1,5328,1,2,1,16,30.53,18363.03,376,692.35,1,0,1,4,1,1
34,0,1,0,0,6286,0,2,0,21,40.9,27840.68,387,621.46,0,1,0,1,3,1
19,0,0,4,1,6286,2,2,1,4,1278.36,18277.27,376,756.17,1,1,0,1,7,0
53,0,2,4,0,6286,1,2,0,16,361.24,53791.6,349,818.48,0,1,1,2,8,0
64,0,1,2,1,3160,1,0,0,16,528.7,29894.84,802,629.56,0,1,1,3,3,1
30,0,1,5,0,6286,2,2,0,25,71.28,31813.14,260,1148.4293695220092,1,0,0,1,2,1
30,1,0,1,0,6286,1,1,1,8,169.05,99439.16,346,777.23,0,1,0,1,8,0
52,0,1,2,0,6286,2,2,2,21,98.7,19842.72,377,571.83,1,0,1,0,1,1
49,1,1,2,1,1175,1,2,2,17,200.09,38597.53,349,665.41,0,1,1,0,3,1
41,1,1,1,1,5524,2,2,0,12,48.69,31100.99,802,611.19,0,1,1,4,2,1
63,0,0,1,1,2212,1,0,1,7,557.03,23124.01,374,638.15,1,1,1,3,1,1
44,0,1,1,1,6286,2,1,1,8,492.34,15311.44,374,704.59,1,1,1,2,2,0
